Unnamed: 0,Close,Date,High,Low,Market Cap,Open,Volume
286,308.86,"Aug 11, 2017",309.21,294.5,27657000000,294.5,953576000
287,295.89,"Aug 10, 2017",306.59,289.93,27882200000,296.96,1076820000
288,296.03,"Aug 09, 2017",318.72,276.69,27938700000,297.63,2638580000
289,296.77,"Aug 08, 2017",298.91,266.8,25254600000,269.1,1502410000
290,269.18,"Aug 07, 2017",271.96,256.69,24511000000,261.24,935727000
291,261.57,"Aug 06, 2017",271.05,252.85,24053500000,256.42,1482980000
292,256.51,"Aug 05, 2017",256.51,221.95,20900000000,222.85,1333000000
293,223.07,"Aug 04, 2017",227.62,222.06,21125600000,225.31,539783000
294,225.34,"Aug 03, 2017",228.29,219.89,20640100000,220.18,557217000
295,219.95,"Aug 02, 2017",229.51,218.12,21275200000,227.01,632606000
296,226.77,"Aug 01, 2017",227.74,204.69,19179100000,204.69,1585330000
297,203.87,"Jul 31, 2017",203.87,193.41,18492000000,197.41,569414000
298,197.98,"Jul 30, 2017",208.54,196.15,19360900000,206.74,596234000
299,205.79,"Jul 29, 2017",208.68,179.65,18101800000,193.34,824355000
300,193.12,"Jul 28, 2017",204.9,192.3,19125100000,204.32,562571000
301,204.32,"Jul 27, 2017",206.44,201.26,19169800000,204.86,393283000
302,203.95,"Jul 26, 2017",210.77,194.78,19373400000,207.09,717692000
303,206.71,"Jul 25, 2017",225.32,195.84,20985200000,224.37,1095760000
304,224.71,"Jul 24, 2017",227.54,222.45,21158500000,226.28,431691000
305,225.95,"Jul 23, 2017",231.68,217.72,21418300000,229.12,649615000
306,229.48,"Jul 22, 2017",232.7,216.87,20360100000,217.86,618260000
307,218.31,"Jul 21, 2017",235.12,213.01,21121100000,226.06,1006130000
308,227.26,"Jul 20, 2017",233.9,203.22,19187800000,205.42,2225000000
309,199.7,"Jul 19, 2017",245.65,191.75,21939300000,234.94,2328790000
310,234.39,"Jul 18, 2017",267.99,182.06,18207400000,195.03,2709260000
311,193.42,"Jul 17, 2017",194.75,158.04,14932700000,159.99,1669500000
312,157.36,"Jul 16, 2017",172.01,133.72,15823100000,169.57,1516890000
313,170.66,"Jul 15, 2017",200.16,170.66,18630200000,199.71,810452000
314,199.66,"Jul 14, 2017",211.1,187.37,19541300000,209.53,749382000
315,209.73,"Jul 13, 2017",231.81,200.06,21613900000,231.81,828489000
316,230.77,"Jul 12, 2017",230.77,189.59,18377600000,197.15,1241190000
317,197.4,"Jul 11, 2017",220.29,183.39,19712300000,211.53,1440950000
318,215.36,"Jul 10, 2017",243.07,196.97,22640500000,243.01,937219000
319,242.14,"Jul 09, 2017",255.1,242.14,23454700000,251.82,505118000
320,251.7,"Jul 08, 2017",273.48,236.55,22890700000,245.89,754958000
321,245.99,"Jul 07, 2017",273.94,244.17,25160800000,270.35,687252000
322,270.55,"Jul 06, 2017",278.48,265.51,25019500000,268.86,623080000
323,268.77,"Jul 05, 2017",275.13,261.45,25406900000,273.1,790256000
324,273.3,"Jul 04, 2017",287.39,273.11,26245000000,282.19,687691000
325,282.9,"Jul 03, 2017",291.1,281.18,26815900000,288.41,851408000
326,287.99,"Jul 02, 2017",295.51,262.52,25572800000,275.12,1123330000
327,274.6,"Jul 01, 2017",293.75,268.62,27259400000,293.35,1089200000
328,294.92,"Jun 30, 2017",315.17,288.44,28161900000,303.15,1011800000
329,302.88,"Jun 29, 2017",330.71,297.37,30495300000,328.37,1508580000
330,327.93,"Jun 28, 2017",333.1,276.41,27207000000,293.04,2056550000
331,293.09,"Jun 27, 2017",293.09,227.14,25309700000,272.69,1973870000
332,272.69,"Jun 26, 2017",311.46,238.65,28111200000,302.95,2081810000
333,303.25,"Jun 25, 2017",332.79,284.65,30005900000,323.47,1186880000
334,323.7,"Jun 24, 2017",343.62,322.09,31681300000,341.63,673585000
335,341.74,"Jun 23, 2017",348.01,334.99,31195900000,336.49,593207000
336,336.37,"Jun 22, 2017",342.03,330.62,31302600000,337.73,925767000
337,336.87,"Jun 21, 2017",361.34,319.48,33310500000,359.54,1420130000
338,359.0,"Jun 20, 2017",377.97,350.94,34304000000,370.33,1020390000
339,370.06,"Jun 19, 2017",377.12,369.76,34435700000,371.86,685172000
340,371.46,"Jun 18, 2017",390.58,368.84,35133800000,379.52,904703000
341,379.41,"Jun 17, 2017",379.41,364.0,34231300000,369.88,904653000
342,370.23,"Jun 16, 2017",373.06,341.42,33415800000,361.18,1096280000
343,361.93,"Jun 15, 2017",364.44,300.7,33158200000,358.51,2463450000
344,359.05,"Jun 14, 2017",399.32,342.21,36761600000,397.59,1272580000
345,397.54,"Jun 13, 2017",411.18,370.06,36574500000,395.69,1717380000
346,401.49,"Jun 12, 2017",414.76,341.16,31525300000,341.16,2882650000
347,340.61,"Jun 11, 2017",353.01,318.17,31296800000,338.79,1373220000
348,337.67,"Jun 10, 2017",350.26,282.01,26043700000,282.01,1611630000
349,281.74,"Jun 09, 2017",282.76,261.75,24165000000,261.75,557986000
350,261.67,"Jun 08, 2017",262.25,253.97,23810900000,257.99,385494000
351,258.07,"Jun 07, 2017",264.67,254.04,24382200000,264.26,461649000
352,264.47,"Jun 06, 2017",267.51,246.84,22930400000,248.6,741553000
353,248.46,"Jun 05, 2017",249.47,243.05,22615800000,245.26,435660000
354,245.33,"Jun 04, 2017",250.41,223.98,20659800000,224.12,753820000
